date,stock_index,open_price,close_price,daily_high,daily_low,trading_volume,gdp_growth_percent,inflation_rate_percent,unemployment_rate_percent,interest_rate_percent,consumer_confidence_index,government_debt_billion_usd,corporate_profits_billion_usd,forex_usd_eur,forex_usd_jpy,crude_oil_price_usd_per_barrel,gold_price_usd_per_ounce,real_estate_index,retail_sales_billion_usd,bankruptcy_rate_percent,mergers_&_acquisitions_deals,venture_capital_funding_billion_usd,consumer_spending_billion_usd,year
2001-09-22,S&P 500,2550.6,2509.74,2584.94,2488.82,909724741,1.6,9.96,3.11,2.8,67,12974,503,1.18,120.51,59.2,1135.56,430.04,5004,4.94,40,35.57,255,2001
2001-09-23,NASDAQ,3530.85,3556.51,3590.22,3484.4,153132429,0.85,8.58,9.58,4.08,61,25561,4431,1.36,80.58,135.74,1080.05,332.59,5879,8.72,10,86.14,9220,2001
2001-09-24,Dow Jones,3815.43,3823.67,3834.74,3769.89,338040054,5.09,0.64,12.67,5.64,54,10052,1719,0.89,125.69,74.82,1874.3,316.83,5753,8.92,4,23.78,6987,2001
2001-09-25,NASDAQ,1017.45,986.11,1019.19,950.33,895413349,5.36,9.53,13.2,2.69,56,7775,3006,1.37,101.44,93.04,916.53,231.58,4352,5.87,41,3.05,11773,2001
2001-09-26,NASDAQ,1667.81,1636.63,1688.27,1592.4,162374323,-4.31,6.13,2.37,2.66,64,15985,3113,1.47,115.94,103.63,2304.07,148.81,6033,2.81,37,53.67,10327,2001
2001-09-27,S&P 500,3852.18,3820.6,3866.64,3804.62,526991525,0.08,8.01,14.21,7.89,116,1272,3716,1.05,117.17,37.3,943.46,131.62,8492,8.18,47,57.99,5556,2001
2001-09-28,S&P 500,3665.54,3621.24,3705.99,3602.18,892749593,1.18,4.07,2.56,9.65,67,12469,4828,1.0,121.46,24.82,1816.45,286.18,7656,7.93,11,32.96,2829,2001
2001-09-29,S&P 500,4864.19,4872.969999999999,4912.99,4833.5,638568718,-3.55,3.2,9.99,3.57,87,18716,1669,1.25,137.65,75.48,2380.21,491.52,3995,7.98,39,64.19,10624,2001
2001-09-30,NASDAQ,4044.15,4078.18,4101.030000000001,4012.97,321312909,-1.46,4.63,11.01,7.04,75,13845,3816,1.25,100.93,40.85,906.12,198.75,9638,0.16,24,3.89,7653,2001
2001-10-01,Dow Jones,4803.09,4754.84,4833.42,4730.76,818977199,-4.23,1.47,3.4,2.95,87,8105,239,0.88,97.93,91.36,1451.28,264.38,4540,7.54,44,34.12,6998,2001
2001-10-02,S&P 500,3810.16,3765.06,3840.37,3745.03,786496467,9.94,3.57,2.62,9.32,108,1799,4783,1.45,135.71,78.97,1357.51,356.57,2563,8.53,12,14.54,14793,2001
2001-10-03,S&P 500,2192.21,2199.49,2240.8500000000004,2142.9,999977078,6.05,8.58,12.2,6.89,101,16353,1943,1.14,130.31,35.87,1385.15,240.43,2244,6.05,47,23.06,1797,2001
2001-10-04,NASDAQ,1421.46,1453.41,1474.66,1380.4,615887727,-3.69,0.38,7.0,8.13,82,25257,3478,1.34,95.79,106.55,1820.53,101.45,6197,7.51,25,38.32,10965,2001
2001-10-05,S&P 500,4127.3,4109.97,4141.070000000001,4088.22,248779322,-4.7,1.51,3.39,0.97,70,26338,3064,1.05,80.06,22.66,1245.58,258.49,8912,7.76,10,49.39,9169,2001
2001-10-06,Dow Jones,3576.6,3561.56,3589.85,3525.2,838858770,5.79,1.25,11.91,6.19,66,12597,4765,0.98,126.62,36.43,846.45,421.86,6983,5.07,39,9.41,5641,2001
2001-10-07,Dow Jones,1192.74,1202.37,1229.18,1179.26,902212087,1.59,4.03,13.04,5.51,111,8837,3269,0.88,91.0,111.02,2435.87,477.58,1877,8.14,22,10.22,2415,2001
2001-10-08,S&P 500,2440.2,2417.62,2462.66,2412.61,761896227,6.8,9.97,9.64,3.28,108,5663,2272,0.99,146.99,88.62,2072.92,210.04,3980,7.92,12,67.44,11287,2001
2001-10-09,S&P 500,4827.2,4779.86,4849.21,4762.24,193884823,8.85,1.73,4.1,2.99,51,12634,3520,1.5,122.31,56.65,1029.72,468.66,6784,9.16,32,40.47,5112,2001
2001-10-10,NASDAQ,3001.6,3025.12,3029.68,2981.45,374773321,3.99,1.45,2.2,6.01,113,2339,3143,1.26,139.48,43.43,1573.77,446.86,1232,9.21,27,17.73,1214,2001
2001-10-11,Dow Jones,2730.92,2743.48,2779.41,2730.09,646730611,-2.19,9.15,11.11,7.21,74,5094,1349,1.36,136.39,103.5,906.63,262.69,1054,5.3,3,23.57,1419,2001
2001-10-12,Dow Jones,2830.8,2838.88,2849.57,2790.0600000000004,948771825,6.73,8.82,9.15,0.82,90,17686,2797,1.47,119.05,46.73,847.36,101.87,231,0.31,27,72.03,11302,2001
2001-10-13,S&P 500,1835.53,1859.7,1869.55,1817.57,746280289,9.34,0.32,10.46,5.89,68,10690,2853,0.86,110.68,148.0,880.77,437.95,704,0.19,33,5.27,456,2001
2001-10-14,NASDAQ,2474.83,2492.35,2512.99,2445.81,739328739,3.7,7.52,12.57,2.12,87,20834,4534,0.92,114.78,133.01,2084.82,214.71,4761,9.39,9,50.92,11284,2001
2001-10-15,Dow Jones,2479.25,2449.84,2490.64,2446.1400000000003,801296174,5.23,6.55,7.64,1.83,74,18202,3984,1.45,136.21,37.18,1556.37,402.35,7509,3.37,48,36.1,10237,2001
2001-10-16,Dow Jones,1209.42,1194.67,1238.61,1185.92,410259324,0.06,7.68,3.62,6.42,88,16859,194,1.2,124.83,131.69,2235.47,328.61,1500,3.78,7,81.13,11671,2001
2001-10-17,NASDAQ,4070.27,4032.88,4088.84,3988.4,490112547,0.72,4.95,14.22,3.45,53,23002,4391,1.24,94.4,64.86,1318.87,188.67,6547,4.7,8,79.03,7265,2001
2001-10-18,NASDAQ,2666.02,2629.01,2688.47,2598.58,844299471,6.02,9.91,9.09,4.69,52,5126,4387,1.1,122.65,83.7,2118.05,359.28,2648,2.66,17,68.95,8609,2001
2001-10-19,Dow Jones,4288.72,4306.34,4333.2,4241.21,555464590,8.92,0.44,10.0,3.92,83,12490,4717,1.37,108.33,38.57,932.49,405.94,5859,5.9,1,38.54,10152,2001
2001-10-20,Dow Jones,4401.39,4437.25,4447.43,4351.450000000001,92281425,4.43,2.34,14.13,6.66,59,10950,4948,1.16,84.29,35.41,1879.68,289.78,1985,7.85,17,63.16,14289,2001
2001-10-21,NASDAQ,1847.98,1894.25,1902.04,1829.39,887961222,6.85,3.97,14.11,4.97,76,3440,1775,1.38,106.69,132.51,1413.02,399.16,438,2.57,39,64.02,9632,2001
2001-10-22,Dow Jones,3629.41,3642.24,3686.26,3614.47,183482094,-2.43,4.5,9.44,9.65,50,24453,112,1.49,95.93,101.89,1270.43,261.99,5903,7.43,1,33.29,2999,2001
2001-10-23,S&P 500,2889.13,2857.54,2910.82,2814.62,94177685,-1.82,9.21,5.87,3.85,93,29137,2401,1.25,138.7,79.86,2185.69,492.1,6658,6.72,21,88.01,1119,2001
2001-10-24,S&P 500,4520.63,4481.2,4541.2300000000005,4431.27,396437855,2.98,5.6,14.96,7.53,101,7898,4183,1.17,87.35,24.7,888.27,195.92,1010,5.26,15,98.49,6545,2001
2001-10-25,NASDAQ,1862.96,1894.25,1896.03,1831.48,438678890,-2.35,0.45,10.85,2.94,74,5958,472,1.06,105.24,139.86,2414.2,411.14,4096,3.25,36,31.51,7500,2001
2001-10-26,NASDAQ,3711.25,3719.13,3744.03,3671.49,239975314,4.52,4.08,7.31,5.33,114,2552,4589,0.94,128.68,68.89,2135.43,399.84,9145,8.73,31,80.14,12971,2001
2001-10-27,NASDAQ,3431.01,3442.84,3470.55,3391.92,406069735,-0.63,4.16,9.28,5.75,60,23338,517,1.26,142.82,74.16,1404.54,311.78,4370,4.03,9,50.14,9279,2001
2001-10-28,S&P 500,2181.21,2209.36,2237.3,2163.44,219982647,6.87,9.65,7.41,3.63,117,12544,916,0.84,103.47,57.68,2485.27,240.14,8119,3.75,40,46.42,9728,2001
2001-10-29,Dow Jones,1546.4,1566.73,1602.08,1517.69,766054144,7.12,5.99,13.55,4.98,64,6805,4969,1.47,122.45,135.87,1144.23,278.3,5600,6.41,33,38.72,1173,2001
2001-10-30,S&P 500,3606.56,3640.01,3648.88,3564.91,41304034,1.96,6.36,8.27,3.15,106,8907,1903,1.25,106.16,64.8,1484.1,351.79,4714,9.2,47,29.27,8652,2001
2001-10-31,Dow Jones,3954.39,3910.01,3967.0,3875.6,353057649,-2.29,7.13,12.71,0.56,113,1285,3712,1.47,94.2,42.65,2304.3,312.14,996,5.08,15,91.96,12901,2001
2001-11-01,S&P 500,2262.51,2287.26,2327.8,2261.4500000000003,339585355,4.7,7.7,12.92,2.55,60,7479,3504,0.99,102.8,85.07,2494.57,404.62,8524,7.23,48,74.11,3107,2001
2001-11-02,Dow Jones,3579.33,3614.42,3661.78,3562.49,832981771,9.89,6.35,12.72,7.15,69,2135,3039,1.46,124.51,121.59,1206.49,244.27,2858,4.57,33,44.13,3673,2001
2001-11-03,S&P 500,2580.52,2559.13,2587.32,2551.9100000000003,544009620,4.34,2.37,11.39,7.82,79,14779,1432,1.23,130.14,68.27,2063.29,142.9,9116,2.19,36,75.18,3657,2001
2001-11-04,NASDAQ,3852.83,3866.87,3891.75,3841.18,95657658,-4.46,8.74,13.11,3.16,59,24222,3346,1.37,105.94,104.77,1319.74,302.24,8416,1.24,39,71.89,969,2001
2001-11-05,S&P 500,1796.86,1778.28,1807.57,1733.01,401287289,-4.74,7.32,7.03,4.38,103,14772,855,0.93,90.68,59.55,2103.0,203.6,797,1.36,33,26.81,14650,2001
2001-11-06,Dow Jones,4560.86,4606.66,4609.66,4559.02,174006674,-0.19,7.42,3.49,0.85,107,10991,3625,1.15,89.77,113.57,1012.98,346.66,1161,0.21,43,17.7,6381,2001
2001-11-07,S&P 500,2149.64,2102.98,2165.92,2091.99,868834302,-2.06,9.97,12.95,2.75,78,12444,1896,1.2,136.88,106.93,1371.49,308.13,347,5.53,12,83.65,976,2001
2001-11-08,S&P 500,2471.14,2479.12,2486.3,2455.66,332250376,7.2,8.03,8.48,7.9,50,3609,4069,1.07,125.73,108.5,927.5,411.5,2019,1.31,47,81.16,3864,2001
2001-11-09,S&P 500,1232.37,1199.02,1267.87,1168.18,173269034,7.67,8.29,3.66,6.26,107,13015,3159,0.98,130.96,103.97,1636.22,330.09,1711,8.66,36,99.69,13247,2001
2001-11-10,NASDAQ,1446.05,1467.27,1493.96,1419.34,463471600,-1.12,9.51,3.5,2.45,70,22937,2277,1.43,114.18,40.32,1992.55,272.3,8432,9.83,11,2.03,12086,2001
2001-11-11,S&P 500,3063.45,3031.04,3070.64,3020.13,686463151,-0.12,1.51,4.07,2.95,64,5504,3656,0.86,112.01,135.44,1443.65,147.94,4292,4.96,14,54.08,1919,2001
2001-11-12,NASDAQ,2070.37,2043.91,2070.83,2035.7,103405247,-1.46,4.98,11.76,8.26,116,22640,2150,0.91,94.78,96.15,1845.02,148.06,5874,4.5,29,70.16,10723,2001
2001-11-13,NASDAQ,4341.92,4341.36,4382.33,4329.52,458776675,8.63,5.81,11.24,2.49,82,7945,2089,1.02,91.78,69.71,1767.45,356.14,3763,3.48,30,58.3,12866,2001
2001-11-14,S&P 500,1058.77,1100.25,1109.06,1033.64,835735849,2.54,3.29,4.65,3.67,87,784,654,1.44,90.77,42.4,1300.81,452.3,1477,6.38,28,71.07,101,2001
2001-11-15,S&P 500,2516.38,2487.55,2546.69,2473.99,325891445,4.84,8.39,13.01,6.81,68,12273,365,1.19,149.43,121.87,1627.52,265.92,7255,6.08,33,13.81,9984,2001
2001-11-16,S&P 500,2349.38,2313.8,2366.23,2266.42,744523374,1.23,7.62,5.66,5.83,53,10702,1022,1.06,137.46,86.18,917.33,312.32,6718,3.43,31,0.25,5015,2001
2001-11-17,Dow Jones,1077.31,1103.21,1132.48,1054.12,915100728,4.47,7.21,12.31,4.88,107,2913,2171,1.08,123.83,39.15,1581.85,336.49,2963,3.43,43,9.39,7776,2001
2001-11-18,S&P 500,1497.47,1497.53,1513.31,1494.53,35234482,0.79,9.97,8.35,9.05,119,18527,633,1.39,95.01,139.78,1578.92,290.92,9842,6.45,22,38.07,2289,2001
2001-11-19,NASDAQ,2654.57,2695.75,2700.1,2618.11,29944126,0.1,2.59,11.51,2.59,61,7735,4083,0.82,103.64,33.79,848.82,123.83,9099,5.55,9,32.96,6271,2001
2001-11-20,S&P 500,2971.46,2936.12,2982.61,2919.68,85181986,4.52,7.35,6.96,7.54,66,9819,1793,0.81,104.56,88.15,1673.58,335.66,4730,7.19,7,87.41,2404,2001
2001-11-21,Dow Jones,2617.16,2631.75,2641.15,2584.49,109384478,3.87,5.51,6.51,2.01,50,28548,2151,0.83,113.44,99.38,2054.08,154.84,2412,9.41,20,8.44,3102,2001
2001-11-22,S&P 500,3123.75,3097.04,3145.15,3083.06,911856827,-0.6,3.13,12.94,6.35,63,26345,3790,1.13,109.54,149.87,1568.83,322.32,8963,7.8,10,44.33,14223,2001
2001-11-23,Dow Jones,3380.53,3346.21,3413.44,3317.67,666278388,-2.76,1.61,2.46,8.77,51,6835,2931,1.21,145.39,38.32,1898.24,410.15,8596,3.04,11,95.79,3157,2001
2001-11-24,Dow Jones,1039.7,1058.04,1071.23,1001.09,128278582,0.53,8.96,14.67,4.85,53,28854,4427,1.24,130.46,99.76,1705.12,102.18,4979,7.59,48,50.34,8027,2001
2001-11-25,S&P 500,2856.38,2865.75,2866.35,2809.98,864195807,1.23,5.95,10.43,7.38,115,17527,3020,1.31,85.7,81.97,2134.8,272.19,1411,4.5,38,13.33,14259,2001
2001-11-26,NASDAQ,4854.0,4879.48,4905.429999999999,4840.94,537363965,4.43,8.25,7.62,8.29,95,24195,4945,0.93,105.2,53.42,1674.57,398.28,7942,7.78,46,29.2,5192,2001
2001-11-27,Dow Jones,3076.13,3057.08,3106.42,3040.34,809547236,8.72,5.45,10.16,1.79,99,27854,4267,0.98,89.31,142.49,1363.74,311.41,4496,8.87,18,62.72,3256,2001
2001-11-28,S&P 500,3710.17,3704.97,3758.31,3681.76,888038047,-4.46,2.2,3.6,7.21,109,8717,4723,0.97,99.55,122.81,2206.87,194.12,8427,2.5,33,1.3,3414,2001
2001-11-29,S&P 500,2247.46,2238.01,2276.93,2191.65,54299306,-1.35,3.38,8.68,9.24,101,28398,985,0.9,147.12,121.02,914.96,379.03,6731,2.39,37,96.81,5425,2001
2001-11-30,NASDAQ,4095.97,4144.38,4167.9400000000005,4050.9,46105783,-2.09,3.82,14.81,5.98,97,10737,1558,0.97,129.37,136.89,1292.08,413.39,3412,4.33,33,56.74,12302,2001
2001-12-01,Dow Jones,4091.69,4070.91,4120.36,4066.42,741142692,2.53,9.73,5.06,2.27,88,16466,3895,1.23,80.55,114.26,1805.52,245.01,2951,0.52,45,70.44,4980,2001
2001-12-02,Dow Jones,3085.18,3064.66,3131.58,3058.06,100548774,1.45,0.06,11.39,1.71,119,4437,3255,1.06,103.02,85.88,2255.25,218.96,3132,6.86,25,49.95,12825,2001
2001-12-03,S&P 500,4904.06,4889.51,4945.4800000000005,4864.7300000000005,302590181,5.94,9.86,7.65,2.97,109,5307,3510,1.34,110.71,70.9,922.64,318.06,2506,7.5,39,95.8,1394,2001
2001-12-04,S&P 500,1502.2,1508.66,1524.8100000000002,1496.87,749345245,-1.36,9.8,10.48,1.48,79,15450,4124,1.18,122.18,111.54,963.29,246.17,3165,3.45,15,58.96,13971,2001
2001-12-05,NASDAQ,1067.79,1043.02,1079.65,1025.74,367002873,3.92,9.96,4.66,5.38,76,6836,662,0.95,114.98,98.37,1280.05,434.37,7719,4.65,18,66.23,578,2001
2001-12-06,NASDAQ,4080.63,4122.16,4135.29,4073.21,323289695,8.26,4.77,8.12,1.16,104,7024,4126,1.13,84.88,90.57,1385.77,411.62,9533,5.9,49,86.1,7825,2001
2001-12-07,Dow Jones,4228.62,4205.19,4253.84,4173.389999999999,411009068,8.66,9.64,14.74,2.62,119,17909,3071,1.22,116.09,96.58,2234.02,224.76,7986,0.74,28,86.17,11359,2001
2001-12-08,Dow Jones,1480.83,1520.41,1557.61,1433.36,404232833,9.38,3.96,4.54,4.68,75,28906,444,1.41,89.12,105.2,2430.14,282.79,8422,7.11,44,2.91,5396,2001
2001-12-09,S&P 500,2062.33,2022.68,2087.49,1972.84,151320306,6.6,0.26,10.27,5.0,91,6222,2816,1.38,116.34,145.93,829.29,455.8,726,5.27,37,28.4,12807,2001
2001-12-10,Dow Jones,1070.21,1085.87,1089.2600000000002,1051.45,744068426,8.59,2.24,9.48,5.87,116,17952,2778,1.1,97.22,117.91,826.11,158.95,387,6.24,35,24.71,4977,2001
2001-12-11,NASDAQ,2173.23,2213.93,2250.11,2143.28,879679482,-1.48,9.45,9.35,7.2,116,9630,1772,1.25,90.09,42.94,2270.18,401.69,5986,7.24,20,0.76,3911,2001
2001-12-12,NASDAQ,4092.57,4059.44,4132.87,4016.63,235419091,-2.04,0.14,10.0,0.95,101,4598,3227,1.01,100.15,80.68,1030.55,226.72,2807,6.76,9,87.69,4670,2001
2001-12-13,S&P 500,3071.84,3118.67,3133.14,3065.9700000000003,154028808,-4.9,5.46,8.53,1.27,55,15765,4993,1.24,86.97,108.17,1376.87,147.79,2203,0.95,46,31.78,3558,2001
2001-12-14,NASDAQ,2392.38,2387.67,2425.59,2353.19,801450405,5.6,0.76,2.22,1.08,59,24899,4053,1.44,99.88,42.84,1267.86,146.79,2481,7.83,22,34.76,9159,2001
2001-12-15,NASDAQ,2486.96,2531.53,2552.86,2466.52,798382704,9.06,2.86,13.7,4.52,87,10164,1219,1.24,140.69,141.25,1279.18,210.51,1734,6.1,43,10.05,7521,2001
2001-12-16,NASDAQ,1005.41,1023.09,1067.55,995.1,692038994,-2.2,0.88,12.75,0.9,61,28723,2012,1.01,101.5,30.01,1358.61,319.23,9887,7.15,43,98.97,14681,2001
2001-12-17,NASDAQ,2199.2,2179.36,2241.46,2159.22,370884086,4.55,8.6,4.26,7.59,95,14102,3102,1.25,112.92,99.43,1371.28,463.16,8978,2.62,6,82.64,3561,2001
2001-12-18,S&P 500,3585.83,3554.66,3612.1,3550.86,221079783,6.2,5.91,7.37,2.62,98,11017,2362,1.43,116.39,146.87,1854.26,221.2,1711,2.21,37,57.23,1505,2001
2001-12-19,S&P 500,4896.78,4877.15,4931.36,4842.379999999999,207772486,8.91,9.02,12.02,9.42,112,17059,842,0.9,92.48,114.62,1868.93,179.69,4162,8.26,4,77.22,9790,2001
2001-12-20,Dow Jones,4388.24,4347.54,4432.41,4334.9,888653508,4.7,6.88,14.74,5.12,118,8595,4253,1.14,110.92,108.04,1688.92,291.46,5613,3.9,18,77.73,5753,2001
2001-12-21,NASDAQ,1094.38,1058.7700000000002,1119.17,1043.2000000000005,641530414,9.55,9.71,14.36,4.74,92,15117,2552,1.02,139.71,149.66,2259.52,162.65,8132,5.75,45,65.71,633,2001
2001-12-22,Dow Jones,4594.24,4554.71,4609.9,4548.66,388970857,0.17,5.1,13.69,7.92,109,18027,2868,0.97,85.64,122.93,2237.64,208.68,5383,5.52,32,17.48,14343,2001
2001-12-23,S&P 500,4132.79,4125.08,4170.47,4081.85,342549399,0.25,6.39,4.06,7.27,78,22777,882,1.08,144.6,146.14,1169.27,494.65,6029,5.85,23,72.06,4931,2001
2001-12-24,S&P 500,4121.5,4151.06,4162.06,4096.83,417093359,3.15,5.76,13.89,6.27,60,24225,196,1.08,140.98,110.86,1724.19,323.22,9286,0.7,42,57.0,4542,2001
2001-12-25,S&P 500,2831.98,2796.12,2851.41,2767.51,372601384,0.75,4.84,13.42,9.38,84,20394,686,0.95,139.91,106.51,2132.52,413.56,1501,3.02,22,72.43,9514,2001
2001-12-26,S&P 500,2592.02,2555.05,2635.31,2526.5800000000004,752070598,-4.98,8.46,6.9,4.51,72,20946,4736,1.08,93.9,119.13,2273.69,184.72,6291,0.66,21,54.39,3402,2001
2001-12-27,S&P 500,2211.66,2226.0,2262.22,2191.14,278059594,5.98,6.45,7.13,8.18,70,8297,2338,1.24,113.9,44.54,1233.82,308.03,1653,4.8,35,95.64,11797,2001
2001-12-28,S&P 500,1262.78,1232.5,1282.97,1222.87,732760840,6.28,8.01,7.98,4.11,86,1450,1016,0.82,123.13,124.75,1639.97,304.21,6844,9.02,45,62.74,3503,2001
2001-12-29,S&P 500,1912.94,1872.7,1923.68,1835.44,624125424,6.2,7.86,10.53,8.46,77,4936,3449,1.49,87.0,146.12,1692.55,425.07,3670,3.89,20,57.41,9651,2001
2001-12-30,NASDAQ,1986.41,1953.09,2004.21,1946.74,163804637,0.18,1.91,5.39,2.97,107,3244,2686,1.01,118.98,99.51,1989.39,108.63,6395,7.82,17,84.29,14665,2001
2001-12-31,Dow Jones,2936.31,2978.68,2992.89,2931.12,499282280,2.83,6.5,2.3,3.25,102,16614,4280,1.24,138.8,21.61,1361.44,444.19,8951,2.87,37,37.99,13096,2001
