date,stock_index,open_price,close_price,daily_high,daily_low,trading_volume,gdp_growth_percent,inflation_rate_percent,unemployment_rate_percent,interest_rate_percent,consumer_confidence_index,government_debt_billion_usd,corporate_profits_billion_usd,forex_usd_eur,forex_usd_jpy,crude_oil_price_usd_per_barrel,gold_price_usd_per_ounce,real_estate_index,retail_sales_billion_usd,bankruptcy_rate_percent,mergers_&_acquisitions_deals,venture_capital_funding_billion_usd,consumer_spending_billion_usd,year
2005-09-22,S&P 500,3936.61,3895.7,3947.67,3886.07,59076867,6.04,7.75,3.89,3.45,98,7746,4918,0.81,133.41,133.36,2345.74,287.38,2730,9.96,40,68.22,8485,2005
2005-09-23,S&P 500,2365.27,2407.59,2415.6600000000003,2347.47,821488249,-4.77,4.49,14.67,3.53,91,14560,3821,0.92,143.83,71.03,1928.48,329.25,8014,6.2,21,44.73,3789,2005
2005-09-24,Dow Jones,2914.11,2933.04,2951.64,2905.6200000000003,471386157,8.2,5.31,3.11,4.73,82,26782,4016,0.95,133.22,92.51,1614.85,384.92,323,6.45,8,96.71,11222,2005
2005-09-25,Dow Jones,4715.44,4678.15,4757.79,4672.83,447121469,-3.49,9.01,4.84,6.85,90,14299,1100,1.16,95.89,146.96,982.39,309.07,1621,6.47,45,94.06,7417,2005
2005-09-26,Dow Jones,2327.89,2313.56,2369.29,2268.22,822597951,-2.89,5.52,7.77,6.36,118,17127,3023,0.93,149.0,103.55,2435.74,139.38,1754,8.83,28,9.6,9239,2005
2005-09-27,Dow Jones,2861.35,2870.6,2889.74,2811.47,960130846,6.02,2.55,14.92,9.4,68,19139,2336,1.05,108.93,85.06,933.43,241.09,6148,1.84,31,61.55,1349,2005
2005-09-28,NASDAQ,1054.73,1088.29,1117.75,1046.52,101199792,7.97,4.36,8.35,5.42,88,7499,4645,1.33,106.35,32.76,1089.51,119.04,5244,0.59,17,81.72,4116,2005
2005-09-29,Dow Jones,1326.39,1280.76,1362.43,1278.03,611655923,3.05,5.16,9.16,4.99,56,13898,4025,1.37,140.57,126.73,2193.21,367.95,4872,3.87,30,17.38,10662,2005
2005-09-30,NASDAQ,2034.37,2008.03,2046.43,1991.54,603787233,-0.66,0.97,11.03,2.53,88,26750,3352,1.36,84.63,103.51,1633.69,234.85,6407,5.65,31,12.88,5479,2005
2005-10-01,NASDAQ,1111.41,1150.38,1158.7900000000002,1088.3300000000002,863908265,0.27,7.44,14.59,7.68,83,7243,3492,1.29,118.93,34.11,1103.06,395.35,836,2.86,8,26.05,2748,2005
2005-10-02,NASDAQ,3525.5,3476.42,3574.1,3466.1800000000003,938595426,0.14,1.09,12.18,1.84,93,3192,2430,1.18,147.59,51.94,1286.48,271.88,8437,6.89,29,28.04,8220,2005
2005-10-03,S&P 500,2705.59,2675.73,2736.4700000000003,2660.66,890545574,-0.1,4.05,4.91,5.17,118,6573,3492,1.19,87.01,89.89,2489.82,118.24,7078,0.74,36,96.5,2216,2005
2005-10-04,NASDAQ,3192.58,3238.48,3287.55,3182.54,464915110,-1.36,8.05,5.94,4.5,117,8730,2717,1.47,117.86,25.86,1792.83,251.85,1133,7.91,31,78.07,8239,2005
2005-10-05,NASDAQ,1698.59,1709.9299999999998,1726.82,1659.88,910634720,4.13,4.68,3.27,6.75,112,3747,4220,1.41,89.27,113.38,1482.74,187.48,6763,7.18,7,6.07,3480,2005
2005-10-06,S&P 500,2183.73,2159.9,2218.88,2124.27,397776647,8.51,8.42,10.38,9.22,97,23505,4455,1.25,142.3,49.61,2289.57,185.72,2381,2.14,23,78.67,14362,2005
2005-10-07,S&P 500,3655.3,3612.0,3666.43,3580.25,72552694,-0.39,3.42,4.35,9.49,52,18499,2113,1.13,121.14,83.66,1615.48,251.04,7448,2.98,3,17.05,12283,2005
2005-10-08,S&P 500,4861.21,4814.03,4874.27,4794.67,635230701,-2.2,9.58,5.35,2.09,83,519,2027,1.31,96.42,51.41,1323.49,491.33,6133,8.07,45,35.79,1974,2005
2005-10-09,Dow Jones,1201.67,1176.14,1227.27,1130.69,693072845,7.58,2.09,13.55,2.99,58,17104,2644,0.84,101.49,83.59,1079.18,484.03,4719,7.73,16,31.92,11331,2005
2005-10-10,S&P 500,4561.54,4599.69,4615.669999999999,4513.06,930388257,6.13,0.38,6.25,8.21,110,14660,4647,1.46,116.16,44.66,2065.6,421.38,8677,8.14,20,27.31,5602,2005
2005-10-11,S&P 500,3307.52,3299.11,3315.9,3290.4300000000003,125522887,8.96,8.72,9.37,5.42,69,15110,4895,1.18,130.77,97.21,1813.58,198.19,5039,3.22,47,30.94,2632,2005
2005-10-12,NASDAQ,3255.68,3277.71,3290.85,3244.53,483094834,-2.52,7.52,7.17,4.8,89,20655,3819,1.15,114.12,138.35,957.0,405.57,6578,9.7,8,75.44,7450,2005
2005-10-13,S&P 500,3001.11,3042.94,3044.73,2974.83,90028713,-2.84,2.32,2.96,7.25,61,7821,3773,1.0,93.25,124.95,1805.79,106.15,613,7.15,4,26.73,5778,2005
2005-10-14,Dow Jones,1277.58,1268.38,1312.8,1263.82,649683078,3.12,9.85,6.72,6.22,77,7106,1651,0.8,129.57,51.4,1071.07,122.54,8318,0.65,4,80.09,10110,2005
2005-10-15,S&P 500,1359.51,1328.64,1384.12,1306.8200000000002,474884236,4.22,5.02,7.3,9.72,97,8076,1782,0.84,88.29,84.75,2468.92,434.29,764,4.78,29,9.19,14069,2005
2005-10-16,Dow Jones,3403.65,3405.36,3410.07,3374.56,697697909,2.2,9.51,13.64,6.05,56,25326,484,0.98,136.66,75.0,1241.51,325.69,2287,6.65,5,59.56,5180,2005
2005-10-17,S&P 500,2363.83,2404.64,2413.22,2337.73,119048020,3.98,5.05,6.22,4.93,63,29383,4808,1.18,107.69,145.51,1983.23,249.32,5924,1.69,37,86.31,12182,2005
2005-10-18,S&P 500,4669.07,4699.509999999999,4704.639999999999,4652.52,660859566,-2.29,4.72,6.93,5.66,68,16337,3136,0.86,125.69,123.85,1915.28,396.18,6338,9.02,7,8.02,10783,2005
2005-10-19,S&P 500,2626.36,2582.94,2656.99,2555.82,102771487,2.19,4.49,12.18,8.18,103,8328,2366,1.48,104.13,33.97,1975.3,145.75,6411,7.54,47,63.53,3100,2005
2005-10-20,S&P 500,1573.13,1592.39,1597.1,1525.19,287865482,4.87,3.35,11.87,6.32,109,13206,4752,1.09,126.84,41.91,1530.99,214.67,1640,0.81,45,51.21,3804,2005
2005-10-21,Dow Jones,3858.88,3866.07,3903.78,3848.58,84089913,1.49,5.34,12.38,6.65,116,17390,4545,1.02,142.24,111.26,926.36,391.04,2731,9.13,32,33.26,8870,2005
2005-10-22,Dow Jones,2173.41,2214.16,2215.19,2140.67,790175309,5.19,4.53,14.4,9.73,83,5241,489,1.17,129.1,40.78,2466.01,182.87,7257,4.04,47,10.16,5733,2005
2005-10-23,NASDAQ,3101.88,3064.13,3114.35,3061.96,298721802,1.77,0.37,12.34,6.37,90,25944,3018,0.85,127.0,143.56,1125.59,340.26,8599,4.52,14,67.68,4590,2005
2005-10-24,Dow Jones,3791.33,3794.73,3839.26,3788.01,172719425,0.0,2.6,7.3,4.11,80,16062,2213,1.4,133.02,149.08,2108.52,279.07,2093,7.83,36,31.01,2129,2005
2005-10-25,S&P 500,4601.06,4639.01,4674.9400000000005,4573.47,905808929,-0.45,2.13,12.68,7.07,88,29066,1242,1.12,115.01,121.19,1033.87,180.95,803,6.44,8,33.96,11096,2005
2005-10-26,NASDAQ,4168.76,4159.76,4172.41,4154.51,492621564,1.16,8.67,8.61,6.76,101,5087,845,0.92,95.42,23.48,1278.03,455.35,6738,4.38,2,71.79,13512,2005
2005-10-27,NASDAQ,3705.44,3703.64,3746.5,3702.52,995754923,-4.65,5.99,5.61,0.63,96,23322,1830,0.91,137.09,82.75,1751.81,274.21,454,2.6,30,94.54,7233,2005
2005-10-28,NASDAQ,3718.53,3675.58,3743.18,3667.000000000001,515898158,5.03,7.64,5.94,4.94,69,23484,4222,1.05,125.39,72.79,1502.9,339.54,646,5.17,38,33.43,8432,2005
2005-10-29,S&P 500,4783.7,4761.51,4826.04,4733.27,909440976,7.68,9.57,4.91,7.56,101,9861,4485,1.2,101.97,123.94,2429.05,201.22,5236,5.79,6,74.7,1291,2005
2005-10-30,Dow Jones,2183.3,2165.75,2213.34,2130.58,742065549,0.32,6.44,3.88,5.24,111,5857,4223,1.09,99.31,57.31,2241.06,238.72,209,6.31,15,95.67,12911,2005
2005-10-31,S&P 500,1004.45,1048.96,1083.05,994.33,723652120,-4.31,9.83,4.4,7.91,54,17623,3330,1.22,115.0,70.2,2367.04,119.59,1598,6.05,27,9.87,14922,2005
2005-11-01,NASDAQ,2087.82,2066.09,2137.5,2032.68,350652271,9.8,3.12,2.82,4.78,106,10482,3316,1.29,94.51,32.16,1889.18,293.29,3771,6.17,34,52.97,11918,2005
2005-11-02,S&P 500,1871.57,1867.66,1883.19,1858.54,855387802,-1.04,1.86,13.55,9.84,53,9115,2614,1.32,141.48,64.54,1172.16,237.94,8854,4.76,14,1.22,12459,2005
2005-11-03,S&P 500,3647.34,3664.47,3695.67,3616.67,810263495,-3.1,4.03,14.1,3.28,60,3555,1869,1.08,135.2,146.6,1681.45,231.76,9879,5.62,6,82.54,3500,2005
2005-11-04,Dow Jones,3534.85,3501.07,3557.87,3480.47,974919248,0.55,4.71,9.63,1.38,68,21271,207,1.3,101.58,142.48,2101.41,455.98,6992,2.89,34,28.76,3687,2005
2005-11-05,Dow Jones,3373.85,3372.49,3375.82,3339.8,903552516,6.08,8.95,12.93,4.59,76,19087,2586,0.9,83.46,117.53,910.02,381.55,8052,1.58,47,33.34,775,2005
2005-11-06,NASDAQ,1064.97,1088.82,1089.54,1015.22,152119883,-0.59,5.6,4.39,5.65,78,10675,4398,1.16,83.63,137.94,2267.3,282.92,565,6.07,30,68.76,2179,2005
2005-11-07,S&P 500,3915.11,3951.8,3957.76,3868.22,51171045,3.62,2.92,13.72,3.82,67,20806,876,0.85,100.8,47.45,1873.3,178.14,276,0.47,37,78.94,6428,2005
2005-11-08,S&P 500,2294.12,2306.75,2339.2,2293.91,257141310,1.23,7.43,8.58,2.8,86,27473,2033,0.97,90.33,100.84,2030.07,489.3,5961,0.65,7,40.06,9455,2005
2005-11-09,Dow Jones,3660.22,3677.13,3705.49,3615.95,810021585,-3.23,5.06,2.87,6.88,110,18841,537,1.21,141.13,85.0,1980.3,129.91,5482,2.47,47,66.59,6133,2005
2005-11-10,S&P 500,3226.31,3188.94,3253.98,3185.62,531523417,-0.05,1.62,3.84,4.08,96,13030,1134,1.32,109.45,74.95,2241.2,154.44,3027,1.94,37,95.64,6738,2005
2005-11-11,S&P 500,2370.92,2415.5,2417.09,2323.27,489128478,5.87,5.77,6.02,6.5,69,22210,936,0.87,104.36,62.23,948.79,208.13,5156,3.74,15,88.7,13067,2005
2005-11-12,S&P 500,1538.31,1501.57,1561.78,1487.48,334239844,4.18,9.11,2.57,7.9,119,16287,4802,0.94,95.25,132.62,1440.97,481.81,9186,3.71,33,70.16,1041,2005
2005-11-13,Dow Jones,1377.68,1405.15,1451.38,1358.5800000000002,880541829,-3.2,8.43,6.02,7.73,98,2289,741,1.49,138.88,82.99,1654.45,211.55,1582,1.17,0,94.31,522,2005
2005-11-14,NASDAQ,4326.07,4302.549999999999,4345.95,4297.969999999999,416062184,-2.55,5.87,2.78,4.07,64,15807,3274,1.04,135.47,114.12,1729.22,296.57,6509,2.47,18,87.61,12962,2005
2005-11-15,NASDAQ,4673.59,4716.95,4748.2,4667.9800000000005,433958286,4.61,3.77,5.07,5.9,67,23285,1908,1.0,106.9,111.77,2402.34,404.47,9500,0.05,13,72.93,14144,2005
2005-11-16,S&P 500,3599.15,3621.15,3660.14,3562.81,633453289,7.2,0.87,5.45,4.77,87,1084,3975,0.86,91.86,37.69,872.19,471.67,7332,3.51,18,91.73,12627,2005
2005-11-17,NASDAQ,1413.74,1439.12,1478.3200000000002,1366.52,878799408,0.24,4.7,14.93,8.77,71,6678,742,1.29,146.64,26.36,2272.87,342.04,526,7.96,22,81.76,1434,2005
2005-11-18,Dow Jones,2608.11,2580.02,2634.07,2549.48,531293500,3.93,7.52,5.06,8.85,109,20084,802,1.16,102.11,129.2,1738.23,253.71,1627,2.66,3,50.28,13195,2005
2005-11-19,Dow Jones,3915.76,3910.06,3958.66,3874.27,907106201,-2.44,3.6,5.11,3.77,115,18226,2948,0.91,133.98,83.74,1742.87,494.2,5350,6.43,33,50.28,2048,2005
2005-11-20,NASDAQ,4119.28,4131.06,4150.629999999999,4081.18,17874955,-0.33,2.35,10.93,1.37,75,4690,3017,1.24,112.41,125.31,1344.56,110.47,6052,0.98,1,0.98,3390,2005
2005-11-21,NASDAQ,1472.87,1499.87,1544.3,1459.7299999999998,776477166,-4.7,9.31,13.17,2.09,113,15055,3712,1.17,134.72,58.62,1894.15,432.87,2894,0.12,11,3.12,11758,2005
2005-11-22,S&P 500,1000.12,960.52,1012.13,958.26,775075533,6.52,8.22,7.03,3.99,107,29472,1822,1.2,113.71,132.04,1898.9,210.97,186,4.98,22,74.65,6596,2005
2005-11-23,NASDAQ,3848.55,3894.79,3908.8,3848.46,675258704,1.02,6.38,13.38,5.86,52,9900,948,1.5,144.79,128.01,1121.8,426.98,3667,4.61,42,55.52,8532,2005
2005-11-24,S&P 500,2426.38,2465.4,2468.06,2408.85,432527648,7.24,1.37,6.42,6.74,79,15896,2654,0.82,136.03,69.62,1950.91,164.87,6068,1.92,17,76.12,12170,2005
2005-11-25,S&P 500,2017.93,1994.96,2057.71,1982.89,778846454,5.63,1.45,4.56,3.65,68,11514,1562,1.44,98.22,73.52,1253.4,238.73,8684,2.87,31,94.97,11573,2005
2005-11-26,Dow Jones,1051.59,1083.87,1104.7199999999998,1048.47,33550620,7.43,1.03,6.29,6.84,59,12385,3929,1.39,110.13,65.62,1970.94,122.39,6757,0.31,16,45.31,8975,2005
2005-11-27,Dow Jones,3161.2,3163.03,3174.49,3152.22,936820340,-0.72,6.16,9.92,9.41,95,27523,3882,1.09,87.04,24.53,1840.3,179.85,9047,7.98,30,8.94,6775,2005
2005-11-28,Dow Jones,4404.6,4400.780000000001,4416.1900000000005,4394.56,359445173,-2.22,1.16,6.77,6.69,68,21669,610,1.42,143.24,109.4,2017.12,341.12,6403,3.01,35,62.69,12351,2005
2005-11-29,Dow Jones,4830.53,4811.969999999999,4875.599999999999,4766.23,780137388,9.58,8.43,10.75,2.01,107,26241,2256,1.25,84.85,55.46,833.49,404.6,8043,2.19,25,10.06,14393,2005
2005-11-30,NASDAQ,3262.98,3271.08,3312.78,3255.97,823566558,5.76,9.93,5.08,6.01,55,13780,3019,1.42,81.28,134.92,1013.12,464.49,9736,8.05,11,62.17,3267,2005
2005-12-01,Dow Jones,3057.85,3080.84,3108.5199999999995,3030.97,281074173,7.51,3.66,11.11,5.65,100,14969,832,1.22,114.75,136.66,2228.34,147.87,9074,0.39,34,52.82,7096,2005
2005-12-02,NASDAQ,1340.23,1331.32,1371.04,1301.66,126370503,-4.8,4.54,6.52,8.77,63,16304,3050,0.95,122.22,113.94,1447.23,156.23,4741,2.85,15,71.25,8648,2005
2005-12-03,Dow Jones,3195.49,3208.41,3232.13,3168.32,857269900,0.32,7.12,7.93,3.83,107,5256,4060,1.2,95.63,43.6,2222.42,475.51,5880,2.63,3,35.16,2174,2005
2005-12-04,NASDAQ,2519.92,2539.85,2559.43,2514.9700000000003,345745807,6.14,9.37,9.25,4.52,57,6525,1337,0.93,119.94,31.61,906.55,406.39,5740,2.63,27,14.47,8585,2005
2005-12-05,S&P 500,3428.54,3449.65,3495.42,3412.6,540941420,-3.83,8.94,10.92,6.19,51,7955,1580,0.9,142.69,126.14,2107.93,315.9,6283,0.11,37,23.7,1085,2005
2005-12-06,NASDAQ,2554.91,2510.11,2561.19,2507.55,209687121,3.51,0.58,5.1,5.48,67,10997,2565,1.26,123.83,136.1,942.4,290.69,8033,9.35,32,68.4,10693,2005
2005-12-07,NASDAQ,1961.2,1997.17,2018.09,1941.42,968915362,1.44,1.69,12.87,7.33,106,1562,2110,1.46,111.9,65.77,1596.16,163.09,590,8.64,36,47.87,4271,2005
2005-12-08,Dow Jones,1379.86,1375.6899999999998,1397.09,1366.2599999999998,683749868,-4.74,7.55,11.38,0.88,84,29476,4857,1.21,90.11,65.88,2393.88,251.72,4089,4.14,9,54.13,8046,2005
2005-12-09,NASDAQ,2259.67,2235.91,2284.58,2207.83,5397458,-1.46,6.89,5.04,5.85,115,28430,2835,1.36,91.83,70.74,932.05,249.04,3568,4.45,30,32.37,12039,2005
2005-12-10,S&P 500,1386.58,1360.76,1409.46,1326.12,204366604,-0.73,1.33,14.67,1.66,105,10539,4299,0.92,113.9,127.59,1396.13,359.34,1148,5.24,13,83.69,5123,2005
2005-12-11,S&P 500,1707.59,1705.89,1733.53,1679.28,549295154,-3.32,5.02,10.64,3.49,92,25601,2859,1.26,112.42,111.92,1681.19,339.56,298,4.78,4,99.95,9546,2005
2005-12-12,Dow Jones,4949.34,4988.02,4995.02,4927.63,842722179,4.47,7.81,7.88,6.79,57,21386,677,1.31,116.57,35.86,2329.08,123.88,8662,7.79,9,31.29,4168,2005
2005-12-13,S&P 500,2776.41,2764.24,2802.07,2744.87,512849042,-1.36,2.19,4.05,2.0,54,10074,3596,0.83,115.55,102.51,1365.43,439.39,8690,4.88,24,71.89,14113,2005
2005-12-14,NASDAQ,3127.49,3152.46,3164.5799999999995,3085.41,352945265,-0.84,8.71,8.93,3.43,62,21865,918,0.87,103.89,21.27,2171.97,475.02,559,1.89,40,17.19,5599,2005
2005-12-15,S&P 500,4494.47,4454.150000000001,4503.6900000000005,4443.18,589207384,8.47,0.53,4.14,7.18,56,15213,4274,1.35,128.71,112.35,2020.89,412.08,2704,1.17,44,74.27,2189,2005
2005-12-16,Dow Jones,4982.28,4979.889999999999,4985.52,4943.179999999999,156114661,2.01,7.82,7.58,6.68,70,23496,1989,1.11,94.85,119.4,1322.01,171.35,7032,9.18,16,43.14,514,2005
2005-12-17,NASDAQ,3330.86,3380.03,3418.1600000000003,3292.99,429805362,0.88,6.16,7.31,1.36,86,21852,658,1.08,139.66,125.94,1379.38,168.87,7563,0.48,19,60.57,10572,2005
2005-12-18,Dow Jones,4249.9,4276.94,4298.31,4228.94,727912888,5.86,3.15,11.36,5.98,94,6566,3033,1.44,93.61,101.33,1124.72,390.44,5561,8.98,32,23.83,11911,2005
2005-12-19,NASDAQ,2307.76,2278.8100000000004,2339.09,2263.9400000000005,467241699,8.64,7.21,4.5,1.9,101,22284,1719,1.49,109.11,43.48,1978.04,276.35,4768,6.9,8,85.18,12462,2005
2005-12-20,S&P 500,2222.98,2223.12,2259.5,2199.45,999459715,-4.62,7.82,12.68,2.9,97,6184,169,1.34,94.75,123.19,1757.27,411.52,1393,4.05,49,17.42,7918,2005
2005-12-21,Dow Jones,2610.81,2584.17,2644.78,2579.51,238173286,1.72,9.34,6.24,4.86,111,29182,1289,1.35,123.29,136.97,1063.42,130.19,1298,1.87,30,92.87,735,2005
2005-12-22,Dow Jones,3690.03,3680.99,3713.56,3678.69,237903230,4.16,3.68,7.77,1.54,100,11414,3002,0.95,113.43,102.39,1854.12,386.57,8761,3.1,4,6.22,9185,2005
2005-12-23,NASDAQ,3728.77,3756.78,3776.17,3723.19,237171903,-0.22,6.86,12.04,9.94,53,7338,4440,0.93,106.2,55.77,1647.7,269.64,5107,5.3,45,28.87,3475,2005
2005-12-24,Dow Jones,2260.96,2288.08,2306.88,2251.6,866433478,6.59,6.03,10.13,2.07,105,24237,3216,1.49,113.26,43.32,957.4,112.39,5034,6.57,28,56.34,9565,2005
2005-12-25,NASDAQ,1532.84,1505.65,1564.84,1480.4399999999998,758500537,9.57,5.25,6.0,7.92,83,2487,783,1.29,109.49,50.09,2421.3,318.06,7029,6.91,46,85.86,2551,2005
2005-12-26,NASDAQ,3529.59,3571.81,3596.55,3487.13,921488694,9.15,8.9,7.02,8.38,94,4567,4010,1.28,139.86,22.2,2219.08,379.61,2377,4.47,3,57.74,9846,2005
2005-12-27,NASDAQ,1513.3,1522.56,1565.02,1501.52,365621497,-1.01,0.03,5.98,9.95,65,21952,3872,1.0,88.7,21.32,920.74,311.3,6373,3.74,30,21.69,736,2005
2005-12-28,NASDAQ,3313.97,3301.96,3357.71,3255.2,330664719,-1.6,2.82,9.73,4.57,58,4604,170,1.42,135.52,58.61,2383.16,149.15,9465,7.68,3,85.92,10817,2005
2005-12-29,S&P 500,3773.69,3773.88,3782.41,3725.94,92140410,9.36,5.38,6.32,8.8,65,12815,1362,0.83,125.87,139.98,2358.35,426.36,8457,9.25,17,59.66,6633,2005
2005-12-30,NASDAQ,3802.45,3812.96,3819.77,3754.5,170834799,1.88,1.78,11.43,9.6,80,15658,2255,0.99,104.38,100.77,871.71,226.83,7516,9.14,17,23.31,5019,2005
2005-12-31,Dow Jones,4013.89,4019.88,4051.4,3972.01,77227460,-1.88,9.08,9.54,2.14,62,9377,4917,0.93,144.34,70.19,1142.51,468.58,1791,5.52,39,56.23,13026,2005
